ProjectID,Date,BudgetAmount,ActualCost,EarnedValue,PlannedValue,CPI,SPI,ScheduleVariance,StatusID,StatusName
PJT023,2023-09-30,678336,690371,633037,592236,0.92,1.07,40801,3,Delayed
PJT023,2023-10-31,615735,426390,596615,513116,1.4,1.16,83498,1,On Track
PJT023,2023-11-30,1548841,1037805,1209936,1231443,1.17,0.98,-21506,1,On Track
PJT023,2023-12-31,1317196,1228651,1546295,1315129,1.26,1.18,231166,2,At Risk
PJT023,2024-01-31,1524578,1251258,1400831,1236455,1.12,1.13,164376,1,On Track
PJT023,2024-02-29,725905,647466,876768,702613,1.35,1.25,174155,1,On Track
PJT023,2024-03-31,673354,782099,381727,540734,0.49,0.71,-159007,4,Completed
PJT023,2024-04-30,1203526,1712179,1416685,1083572,0.83,1.31,333114,1,On Track
PJT023,2024-05-31,1439536,1712014,1456438,1420413,0.85,1.03,36025,1,On Track
PJT023,2024-06-30,942480,754204,798441,701441,1.06,1.14,97000,1,On Track
PJT023,2024-07-31,1741340,2731749,982208,1248923,0.36,0.79,-266716,1,On Track
PJT023,2024-08-31,1158720,1433878,1486454,859836,1.04,1.73,626618,1,On Track
PJT023,2024-09-30,1571031,2086946,1113507,1566506,0.53,0.71,-452998,2,At Risk
PJT023,2024-10-31,1368369,1725006,1095478,1087137,0.64,1.01,8340,1,On Track
PJT023,2024-11-30,1440389,2293824,1616515,1173671,0.7,1.38,442843,1,On Track
PJT023,2024-12-31,604057,571028,617734,527765,1.08,1.17,89969,3,Delayed
PJT023,2025-01-31,1219270,1772999,1326338,1173177,0.75,1.13,153161,1,On Track
PJT023,2025-02-28,1207341,1802593,1524862,875712,0.85,1.74,649150,1,On Track
PJT023,2025-03-31,927330,1118558,850212,727701,0.76,1.17,122511,2,At Risk
PJT023,2025-04-30,1663228,1991865,1042231,1502557,0.52,0.69,-460326,1,On Track
PJT023,2025-05-31,514896,391254,381907,386984,0.98,0.99,-5077,1,On Track
PJT023,2025-06-30,1241786,1346170,1387800,1206231,1.03,1.15,181569,1,On Track
PJT024,2022-01-31,1242141,1939289,1567328,1237301,0.81,1.27,330027,3,Delayed
PJT024,2022-02-28,1818336,1477349,1339034,1421859,0.91,0.94,-82825,1,On Track
PJT024,2022-03-31,1971452,1981604,2231852,1502290,1.13,1.49,729562,1,On Track
PJT024,2022-04-30,1166186,1238901,1027526,1040540,0.83,0.99,-13014,1,On Track
PJT024,2022-05-31,668909,1059725,760183,513884,0.72,1.48,246299,1,On Track
PJT024,2022-06-30,1613042,1542766,1156927,1491836,0.75,0.78,-334910,4,Completed
PJT024,2022-07-31,1107674,746148,594149,972654,0.8,0.61,-378505,1,On Track
PJT024,2022-08-31,1369133,1521453,1685309,1185581,1.11,1.42,499728,3,Delayed
PJT024,2022-09-30,924119,1415546,904479,728664,0.64,1.24,175815,1,On Track
PJT024,2022-10-31,1781685,2699320,2083959,1754611,0.77,1.19,329348,2,At Risk
PJT024,2022-11-30,749656,730812,570417,721827,0.78,0.79,-151410,1,On Track
PJT024,2022-12-31,1048645,907098,1298442,995588,1.43,1.3,302855,3,Delayed
PJT024,2023-01-31,1170068,1303988,1256409,1010976,0.96,1.24,245434,2,At Risk
PJT024,2023-02-28,703059,574457,435387,604984,0.76,0.72,-169596,1,On Track
PJT024,2023-03-31,912731,1235305,990646,709246,0.8,1.4,281401,1,On Track
PJT024,2023-04-30,1123401,1041854,1322186,975579,1.27,1.36,346607,3,Delayed
PJT024,2023-05-31,1948520,1252425,1322028,1874880,1.06,0.71,-552853,1,On Track
PJT024,2023-06-30,1679865,1615692,851783,1607318,0.53,0.53,-755536,1,On Track
PJT024,2023-07-31,678929,921419,855392,666483,0.93,1.28,188910,1,On Track
PJT024,2023-08-31,1602004,2195404,1773981,1214003,0.81,1.46,559978,3,Delayed
PJT024,2023-09-30,515565,457626,659779,408889,1.44,1.61,250889,1,On Track
PJT024,2023-10-31,1114913,1598308,1144439,827739,0.72,1.38,316700,1,On Track
PJT024,2023-11-30,880280,614672,1003414,758595,1.63,1.32,244819,1,On Track
PJT024,2023-12-31,1346542,2028504,1255208,1006612,0.62,1.25,248596,2,At Risk
PJT024,2024-01-31,1987420,2529497,1329582,1510370,0.53,0.88,-180788,3,Delayed
PJT024,2024-02-29,1451939,932129,726312,1155072,0.78,0.63,-428760,1,On Track
PJT024,2024-03-31,1956467,2272387,1691464,1432199,0.74,1.18,259265,4,Completed
PJT024,2024-04-30,1182721,1820339,846908,1181446,0.47,0.72,-334538,1,On Track
PJT024,2024-05-31,1882026,1307541,1859730,1787723,1.42,1.04,72008,1,On Track
PJT024,2024-06-30,1451360,1602462,978732,1129358,0.61,0.87,-150626,2,At Risk
PJT024,2024-07-31,1382420,2107442,794746,1281470,0.38,0.62,-486724,3,Delayed
PJT024,2024-08-31,1694430,1412642,1029785,1646750,0.73,0.63,-616965,2,At Risk
PJT024,2024-09-30,1262554,1535001,665548,1132772,0.43,0.59,-467224,2,At Risk
PJT024,2024-10-31,1870939,1638089,1095656,1612191,0.67,0.68,-516536,3,Delayed
PJT024,2024-11-30,758647,813776,666688,585472,0.82,1.14,81216,1,On Track
PJT024,2024-12-31,1936245,1704437,2414057,1385241,1.42,1.74,1028816,1,On Track
PJT024,2025-01-31,851291,1208592,953285,647890,0.79,1.47,305394,1,On Track
PJT024,2025-02-28,870227,1216323,706454,744968,0.58,0.95,-38514,3,Delayed
PJT024,2025-03-31,556898,367582,701027,421070,1.91,1.66,279957,1,On Track
PJT024,2025-04-30,635369,819888,823909,580228,1.0,1.42,243681,2,At Risk
PJT024,2025-05-31,1682291,2277558,1954693,1241266,0.86,1.57,713426,4,Completed
PJT024,2025-06-30,1205050,1040195,1028302,868265,0.99,1.18,160037,1,On Track
PJT025,2022-01-31,1151007,1077138,674076,1143211,0.63,0.59,-469136,1,On Track
PJT025,2022-02-28,922723,1389411,1145504,666216,0.82,1.72,479288,1,On Track
PJT025,2022-03-31,1707533,1122623,1105599,1470086,0.98,0.75,-364487,1,On Track
PJT025,2022-04-30,735989,542721,460855,572363,0.85,0.81,-111508,3,Delayed
PJT025,2022-05-31,1981609,2972045,1134592,1521633,0.38,0.75,-387041,4,Completed
PJT025,2022-06-30,1443875,922312,1506572,1158080,1.63,1.3,348492,2,At Risk
PJT025,2022-07-31,1550849,983181,1720951,1396512,1.75,1.23,324439,1,On Track
PJT025,2022-08-31,1973915,1659870,2096433,1923372,1.26,1.09,173061,1,On Track
PJT025,2022-09-30,1610465,2096417,866515,1226050,0.41,0.71,-359535,1,On Track
PJT025,2022-10-31,1469888,1766615,749277,1167623,0.42,0.64,-418346,1,On Track
PJT025,2022-11-30,1658024,2475223,1391796,1467208,0.56,0.95,-75412,3,Delayed
PJT025,2022-12-31,1302622,1694250,1616615,1008832,0.95,1.6,607783,2,At Risk
PJT025,2023-01-31,1588869,1148204,1313460,1148180,1.14,1.14,165280,1,On Track
PJT025,2023-02-28,1278630,1810391,1373714,1043198,0.76,1.32,330516,2,At Risk
PJT025,2023-03-31,1491222,2181725,1288752,1305022,0.59,0.99,-16270,3,Delayed
PJT025,2023-04-30,1846942,2183507,1620243,1603047,0.74,1.01,17196,1,On Track
PJT025,2023-05-31,1288858,1278340,1471046,1197107,1.15,1.23,273938,1,On Track
PJT025,2023-06-30,1319415,1002572,1390668,1317459,1.39,1.06,73209,1,On Track
PJT025,2023-07-31,1514268,1876779,1726057,1214911,0.92,1.42,511146,2,At Risk
PJT025,2023-08-31,979539,1026506,975094,829467,0.95,1.18,145627,3,Delayed
PJT025,2023-09-30,1580785,1685641,1769413,1481073,1.05,1.19,288339,3,Delayed
PJT025,2023-10-31,613629,394993,331403,472210,0.84,0.7,-140807,2,At Risk
PJT025,2023-11-30,648652,989613,810415,487215,0.82,1.66,323200,1,On Track
PJT025,2023-12-31,1294095,1816648,1003093,1210933,0.55,0.83,-207840,3,Delayed
PJT025,2024-01-31,1676509,1008352,1785379,1256513,1.77,1.42,528866,1,On Track
PJT025,2024-02-29,863754,615188,915302,851731,1.49,1.07,63571,2,At Risk
PJT025,2024-03-31,766490,775683,626994,575833,0.81,1.09,51160,1,On Track
PJT025,2024-04-30,1606690,2550156,1773954,1562188,0.7,1.14,211767,4,Completed
PJT025,2024-05-31,1439647,1629362,1312591,1124931,0.81,1.17,187661,1,On Track
PJT025,2024-06-30,1892886,1258371,2251703,1454142,1.79,1.55,797562,1,On Track
PJT025,2024-07-31,1917512,2442927,1919264,1665449,0.79,1.15,253815,1,On Track
PJT025,2024-08-31,1483095,2323372,1089274,1298774,0.47,0.84,-209500,2,At Risk
PJT025,2024-09-30,1520396,1806506,1803573,1326598,1.0,1.36,476976,1,On Track
PJT025,2024-10-31,1013860,1251865,1292064,980887,1.03,1.32,311177,1,On Track
PJT025,2024-11-30,913046,1095287,1134144,736306,1.04,1.54,397838,2,At Risk
PJT025,2024-12-31,1423305,1691495,1502130,1104342,0.89,1.36,397788,1,On Track
PJT025,2025-01-31,1347775,1112339,1498963,1096426,1.35,1.37,402538,2,At Risk
PJT025,2025-02-28,1866080,1515685,1284958,1495659,0.85,0.86,-210700,2,At Risk
PJT025,2025-03-31,617287,454179,492266,503969,1.08,0.98,-11703,1,On Track
PJT025,2025-04-30,522845,812961,301908,431419,0.37,0.7,-129511,2,At Risk
PJT025,2025-05-31,942818,910058,1001048,671942,1.1,1.49,329106,1,On Track
PJT025,2025-06-30,594472,532772,460291,556747,0.86,0.83,-96456,3,Delayed
PJT026,2022-01-31,1307042,2054053,1566270,1206425,0.76,1.3,359845,1,On Track
PJT026,2022-02-28,506749,314227,457373,473635,1.46,0.97,-16263,3,Delayed
PJT026,2022-03-31,1642794,2346192,1801407,1448251,0.77,1.24,353156,3,Delayed
PJT026,2022-04-30,515328,463548,348000,466094,0.75,0.75,-118093,1,On Track
PJT026,2022-05-31,1051992,844795,1308311,809152,1.55,1.62,499159,3,Delayed
PJT026,2022-06-30,715890,840429,401213,603592,0.48,0.66,-202379,3,Delayed
PJT026,2022-07-31,1530716,2278356,1063369,1364103,0.47,0.78,-300735,2,At Risk
PJT026,2022-08-31,1981796,1675314,1181773,1875849,0.71,0.63,-694076,1,On Track
PJT026,2022-09-30,1659846,2124960,863551,1331728,0.41,0.65,-468177,2,At Risk
PJT026,2022-10-31,797748,699708,621087,745615,0.89,0.83,-124527,3,Delayed
PJT026,2022-11-30,886090,996464,784336,857689,0.79,0.91,-73353,1,On Track
PJT026,2022-12-31,1163931,923136,591607,834577,0.64,0.71,-242970,4,Completed
PJT026,2023-01-31,906064,851472,534643,717586,0.63,0.75,-182943,3,Delayed
PJT026,2023-02-28,1812987,1846846,2172762,1306555,1.18,1.66,866208,4,Completed
PJT026,2023-03-31,868097,1090832,642697,797565,0.59,0.81,-154869,3,Delayed
PJT026,2023-04-30,1265574,1046509,664514,950239,0.63,0.7,-285725,1,On Track
PJT026,2023-05-31,1281318,1093745,1247544,1101225,1.14,1.13,146320,2,At Risk
PJT026,2023-06-30,958792,856969,1019546,775507,1.19,1.31,244040,2,At Risk
PJT026,2023-07-31,612318,724357,561458,559378,0.78,1.0,2080,3,Delayed
PJT026,2023-08-31,1830024,2553068,1428376,1698775,0.56,0.84,-270399,2,At Risk
PJT026,2023-09-30,1437279,1001003,913396,1412275,0.91,0.65,-498879,1,On Track
PJT026,2023-10-31,821785,1142459,607547,791743,0.53,0.77,-184197,1,On Track
PJT026,2023-11-30,616528,804023,570875,452739,0.71,1.26,118136,1,On Track
PJT026,2023-12-31,723836,749275,834747,635174,1.11,1.31,199573,1,On Track
PJT026,2024-01-31,1684042,1055563,1047575,1217742,0.99,0.86,-170167,1,On Track
PJT026,2024-02-29,1042418,898072,636059,810831,0.71,0.78,-174773,1,On Track
PJT026,2024-03-31,1432573,1748329,1654441,1108872,0.95,1.49,545569,4,Completed
PJT026,2024-04-30,1463996,1123763,1365841,1193515,1.22,1.14,172326,1,On Track
PJT026,2024-05-31,1395803,1388121,1032552,1180477,0.74,0.87,-147925,1,On Track
PJT026,2024-06-30,1511303,1945635,1561220,1103797,0.8,1.41,457423,3,Delayed
PJT026,2024-07-31,1084729,1455290,877259,910326,0.6,0.96,-33067,2,At Risk
PJT026,2024-08-31,1460130,1096624,1082545,1339316,0.99,0.81,-256770,1,On Track
PJT026,2024-09-30,1716579,1905824,1010965,1352189,0.53,0.75,-341224,1,On Track
PJT026,2024-10-31,725477,636949,865572,580767,1.36,1.49,284806,2,At Risk
PJT026,2024-11-30,1269582,1276102,1293976,950470,1.01,1.36,343505,1,On Track
PJT026,2024-12-31,1600731,1119037,1400277,1564329,1.25,0.9,-164052,2,At Risk
PJT026,2025-01-31,1716643,1847857,1146726,1381970,0.62,0.83,-235245,1,On Track
PJT026,2025-02-28,1625915,2369610,1791771,1399013,0.76,1.28,392758,1,On Track
PJT026,2025-03-31,1599571,1452164,1071554,1402597,0.74,0.76,-331042,1,On Track
PJT026,2025-04-30,648499,654989,518318,525687,0.79,0.99,-7368,1,On Track
PJT026,2025-05-31,1160196,839477,1253397,918559,1.49,1.36,334839,1,On Track
PJT026,2025-06-30,1709517,2705248,1913484,1660655,0.71,1.15,252829,1,On Track
PJT027,2022-01-31,1688891,1426703,1202083,1326369,0.84,0.91,-124287,3,Delayed
PJT027,2022-02-28,1862606,2543358,1278798,1369353,0.5,0.93,-90555,2,At Risk
PJT027,2022-03-31,1921645,2421633,1237155,1910254,0.51,0.65,-673099,1,On Track
PJT027,2022-04-30,740223,588759,460683,664443,0.78,0.69,-203760,1,On Track
PJT027,2022-05-31,1772923,1124362,2048264,1654020,1.82,1.24,394244,1,On Track
PJT027,2022-06-30,676688,704089,512570,654053,0.73,0.78,-141483,4,Completed
PJT027,2022-07-31,1741420,1318123,1177643,1466991,0.89,0.8,-289348,1,On Track
PJT027,2022-08-31,747943,815267,554773,657541,0.68,0.84,-102768,3,Delayed
PJT027,2022-09-30,1507233,935728,1526906,1389754,1.63,1.1,137153,2,At Risk
PJT027,2022-10-31,1589114,1567569,1082578,1422226,0.69,0.76,-339647,2,At Risk
PJT027,2022-11-30,1877014,1735744,2140547,1475022,1.23,1.45,665526,3,Delayed
PJT027,2022-12-31,1289866,1732498,1074555,1264042,0.62,0.85,-189487,1,On Track
PJT027,2023-01-31,1072177,675608,863445,957050,1.28,0.9,-93605,2,At Risk
PJT027,2023-02-28,1350100,1332516,1206328,1193665,0.91,1.01,12663,1,On Track
PJT027,2023-03-31,1227745,839257,1179842,1011427,1.41,1.17,168415,1,On Track
PJT027,2023-04-30,509676,745530,446470,375474,0.6,1.19,70996,1,On Track
PJT027,2023-05-31,1661233,1613078,1894409,1188065,1.17,1.59,706344,4,Completed
PJT027,2023-06-30,1421736,1667420,1468511,1269253,0.88,1.16,199258,2,At Risk
PJT027,2023-07-31,669702,831535,658119,625976,0.79,1.05,32143,1,On Track
PJT027,2023-08-31,1865915,2424220,1932082,1342558,0.8,1.44,589524,3,Delayed
PJT027,2023-09-30,1260029,1176632,793757,991683,0.67,0.8,-197926,4,Completed
PJT027,2023-10-31,1038432,1612443,1161274,828700,0.72,1.4,332574,1,On Track
PJT027,2023-11-30,1740348,1730071,2105235,1261282,1.22,1.67,843953,3,Delayed
PJT027,2023-12-31,1917053,2753915,1852652,1668546,0.67,1.11,184106,1,On Track
PJT027,2024-01-31,1752233,1107613,2112316,1449671,1.91,1.46,662645,1,On Track
PJT027,2024-02-29,1292917,1583540,730921,1056561,0.46,0.69,-325639,3,Delayed
PJT027,2024-03-31,1452599,1589096,1079947,1433543,0.68,0.75,-353596,1,On Track
PJT027,2024-04-30,1238511,1738647,869695,1010965,0.5,0.86,-141270,1,On Track
PJT027,2024-05-31,1638262,1573514,1432183,1608725,0.91,0.89,-176542,3,Delayed
PJT027,2024-06-30,1189750,1181220,1415041,931946,1.2,1.52,483095,1,On Track
PJT027,2024-07-31,619360,705363,794697,506992,1.13,1.57,287705,4,Completed
PJT027,2024-08-31,1600241,2313727,1055128,1358966,0.46,0.78,-303837,3,Delayed
PJT027,2024-09-30,933960,1362484,1152922,768049,0.85,1.5,384873,1,On Track
PJT027,2024-10-31,1949678,2152241,2368645,1587125,1.1,1.49,781520,1,On Track
PJT027,2024-11-30,994668,1273354,785286,698435,0.62,1.12,86851,1,On Track
PJT027,2024-12-31,822505,503955,975825,725197,1.94,1.35,250629,2,At Risk
PJT027,2025-01-31,1968801,3126597,1181347,1769097,0.38,0.67,-587750,1,On Track
PJT027,2025-02-28,1696641,1483666,1290787,1587557,0.87,0.81,-296770,1,On Track
PJT027,2025-03-31,1968312,2025314,2085177,1548181,1.03,1.35,536996,1,On Track
PJT027,2025-04-30,905372,923729,579566,755485,0.63,0.77,-175919,1,On Track
PJT027,2025-05-31,1144051,1055872,1458042,971175,1.38,1.5,486867,1,On Track
PJT027,2025-06-30,1628228,1216149,1382364,1398698,1.14,0.99,-16333,1,On Track
PJT028,2022-01-31,1385868,2107569,986706,1272733,0.47,0.78,-286027,2,At Risk
PJT028,2022-02-28,960575,1133349,990217,680037,0.87,1.46,310179,1,On Track
PJT028,2022-03-31,1773333,1591669,1576757,1356560,0.99,1.16,220198,1,On Track
PJT028,2022-04-30,1667717,2605866,1365489,1594395,0.52,0.86,-228906,4,Completed
PJT028,2022-05-31,1413888,1828374,1168348,1214815,0.64,0.96,-46467,3,Delayed
PJT028,2022-06-30,1830447,2751960,1178010,1422323,0.43,0.83,-244312,1,On Track
PJT028,2022-07-31,1603541,966409,2033163,1597786,2.1,1.27,435377,1,On Track
PJT028,2022-08-31,1471014,1511527,1457585,1072774,0.96,1.36,384811,1,On Track
PJT028,2022-09-30,698512,1108759,898515,674507,0.81,1.33,224007,1,On Track
PJT028,2022-10-31,1188789,1160665,1397105,934484,1.2,1.5,462621,3,Delayed
PJT028,2022-11-30,1841972,1148584,987309,1676479,0.86,0.59,-689170,1,On Track
PJT028,2022-12-31,1275759,848068,1049808,1229550,1.24,0.85,-179742,1,On Track
PJT028,2023-01-31,1841621,1482668,1473116,1414706,0.99,1.04,58410,2,At Risk
PJT028,2023-02-28,1457675,884045,1250357,1122985,1.41,1.11,127371,3,Delayed
PJT028,2023-03-31,1127742,1330810,772374,973593,0.58,0.79,-201220,4,Completed
PJT028,2023-04-30,1924182,1998520,1398079,1730448,0.7,0.81,-332369,1,On Track
PJT028,2023-05-31,1065172,1205266,960274,832611,0.8,1.15,127663,1,On Track
PJT028,2023-06-30,1034152,1025155,546061,853699,0.53,0.64,-307638,2,At Risk
PJT028,2023-07-31,1526205,1188234,1004513,1394619,0.85,0.72,-390106,2,At Risk
PJT028,2023-08-31,508329,763796,308883,466864,0.4,0.66,-157981,1,On Track
PJT028,2023-09-30,1666298,1691322,1293671,1470713,0.76,0.88,-177043,3,Delayed
PJT028,2023-10-31,1801762,1900715,1255699,1725611,0.66,0.73,-469912,2,At Risk
PJT028,2023-11-30,635432,526289,820428,562148,1.56,1.46,258280,2,At Risk
PJT028,2023-12-31,1757280,2267417,2175086,1484085,0.96,1.47,691001,1,On Track
PJT028,2024-01-31,1225776,741070,1127598,1028502,1.52,1.1,99096,1,On Track
PJT028,2024-02-29,1619081,2124925,1477411,1195127,0.7,1.24,282284,1,On Track
PJT028,2024-03-31,1373299,1252592,701349,1035471,0.56,0.68,-334122,1,On Track
PJT028,2024-04-30,1038766,724661,741127,954842,1.02,0.78,-213715,4,Completed
PJT028,2024-05-31,973605,1325655,763259,817798,0.58,0.93,-54539,3,Delayed
PJT028,2024-06-30,1475674,2014257,1338834,1048821,0.66,1.28,290013,1,On Track
PJT028,2024-07-31,1600060,1417475,846110,1218036,0.6,0.69,-371927,3,Delayed
PJT028,2024-08-31,718968,839052,834766,662017,0.99,1.26,172748,1,On Track
PJT028,2024-09-30,574491,882877,674051,424155,0.76,1.59,249896,1,On Track
PJT028,2024-10-31,1770339,1490335,968863,1753473,0.65,0.55,-784610,1,On Track
PJT028,2024-11-30,682212,706674,537009,659375,0.76,0.81,-122366,1,On Track
PJT028,2024-12-31,1656378,1586238,1829695,1483629,1.15,1.23,346066,3,Delayed
PJT028,2025-01-31,1527472,2108821,1807528,1421332,0.86,1.27,386195,2,At Risk
PJT028,2025-02-28,1423783,2163282,968276,1340564,0.45,0.72,-372287,1,On Track
PJT028,2025-03-31,1655747,1347327,973603,1445584,0.72,0.67,-471981,1,On Track
PJT028,2025-04-30,1272265,1557179,1232328,937968,0.79,1.31,294360,1,On Track
PJT028,2025-05-31,1630734,2572123,1747502,1197224,0.68,1.46,550277,1,On Track
PJT028,2025-06-30,1618650,1680402,847603,1489152,0.5,0.57,-641548,1,On Track
PJT029,2022-01-31,1797358,1127817,1749574,1478727,1.55,1.18,270847,1,On Track
PJT029,2022-02-28,633222,766670,678001,496859,0.88,1.36,181141,2,At Risk
PJT029,2022-03-31,813321,679050,660407,726523,0.97,0.91,-66116,2,At Risk
PJT029,2022-04-30,689217,702065,530208,499107,0.76,1.06,31101,2,At Risk
PJT029,2022-05-31,884830,593775,813683,823613,1.37,0.99,-9930,1,On Track
PJT029,2022-06-30,1993621,1781105,1939297,1811248,1.09,1.07,128049,2,At Risk
PJT029,2022-07-31,1186559,741746,1237571,1095070,1.67,1.13,142502,1,On Track
PJT029,2022-08-31,1607810,1745916,1846905,1257587,1.06,1.47,589317,3,Delayed
PJT029,2022-09-30,1219475,1076041,932960,1035681,0.87,0.9,-102722,1,On Track
PJT029,2022-10-31,751785,996832,777099,678868,0.78,1.14,98232,1,On Track
PJT029,2022-11-30,1098139,801225,1014637,931914,1.27,1.09,82724,3,Delayed
PJT029,2022-12-31,1349713,1855622,707580,1276057,0.38,0.55,-568477,3,Delayed
PJT029,2023-01-31,1889067,1690043,1318331,1651214,0.78,0.8,-332883,1,On Track
PJT029,2023-02-28,806473,624776,566491,744726,0.91,0.76,-178236,2,At Risk
PJT029,2023-03-31,1473422,1495368,1423526,1342273,0.95,1.06,81253,1,On Track
PJT029,2023-04-30,859641,721932,743105,714489,1.03,1.04,28616,2,At Risk
PJT029,2023-05-31,1419348,970121,1085221,1274878,1.12,0.85,-189657,1,On Track
PJT029,2023-06-30,1053027,937844,1171923,817101,1.25,1.43,354823,1,On Track
PJT029,2023-07-31,813242,1267237,940948,752345,0.74,1.25,188603,2,At Risk
PJT029,2023-08-31,1446381,1653887,791229,1369110,0.48,0.58,-577880,1,On Track
PJT029,2023-09-30,1681283,1193273,1030318,1388842,0.86,0.74,-358524,1,On Track
PJT029,2023-10-31,1009555,858012,1194593,910379,1.39,1.31,284214,2,At Risk
PJT029,2023-11-30,703757,1057252,585803,501382,0.55,1.17,84421,1,On Track
PJT029,2023-12-31,653113,792464,541839,635400,0.68,0.85,-93562,3,Delayed
PJT029,2024-01-31,1357262,1872323,1613564,1039844,0.86,1.55,573720,1,On Track
PJT029,2024-02-29,1348617,1527308,896606,966302,0.59,0.93,-69696,1,On Track
PJT029,2024-03-31,559993,538402,419033,462052,0.78,0.91,-43019,3,Delayed
PJT029,2024-04-30,1205454,948525,1453826,944447,1.53,1.54,509379,2,At Risk
PJT029,2024-05-31,1912185,2876751,2034792,1695745,0.71,1.2,339047,1,On Track
PJT029,2024-06-30,1658490,1265574,2079263,1475138,1.64,1.41,604125,1,On Track
PJT029,2024-07-31,800135,1103948,756774,748825,0.69,1.01,7949,3,Delayed
PJT029,2024-08-31,669096,763265,560908,598408,0.73,0.94,-37499,1,On Track
PJT029,2024-09-30,1562947,1312062,1111166,1213010,0.85,0.92,-101844,1,On Track
PJT029,2024-10-31,817475,975130,906147,738053,0.93,1.23,168094,1,On Track
PJT029,2024-11-30,1268938,1721312,983119,1105859,0.57,0.89,-122740,1,On Track
PJT029,2024-12-31,646476,886068,337828,500447,0.38,0.68,-162619,1,On Track
PJT029,2025-01-31,1276498,1769841,717080,903121,0.41,0.79,-186041,1,On Track
PJT029,2025-02-28,1283942,1468876,1497170,977898,1.02,1.53,519272,1,On Track
PJT029,2025-03-31,673393,812675,437097,604960,0.54,0.72,-167863,1,On Track
PJT029,2025-04-30,662387,445909,767537,581380,1.72,1.32,186158,1,On Track
PJT029,2025-05-31,929149,837092,1067956,835285,1.28,1.28,232672,1,On Track
PJT029,2025-06-30,1873920,1970939,1569230,1669771,0.8,0.94,-100541,3,Delayed
PJT030,2022-01-31,602122,765776,411406,593869,0.54,0.69,-182463,2,At Risk
PJT030,2022-02-28,1855176,1431581,1429743,1719717,1.0,0.83,-289974,1,On Track
PJT030,2022-03-31,1203566,1132879,898693,914628,0.79,0.98,-15935,1,On Track
PJT030,2022-04-30,778454,674755,1009380,737735,1.5,1.37,271645,1,On Track
PJT030,2022-05-31,1621712,2530928,1950390,1206967,0.77,1.62,743422,3,Delayed
PJT030,2022-06-30,1604222,2221126,1751147,1435190,0.79,1.22,315958,1,On Track
PJT030,2022-07-31,623643,617957,462100,617794,0.75,0.75,-155694,1,On Track
PJT030,2022-08-31,1948949,2619851,2495430,1844957,0.95,1.35,650474,1,On Track
PJT030,2022-09-30,1554451,1271236,1896705,1404708,1.49,1.35,491997,3,Delayed
PJT030,2022-10-31,873623,982109,445793,834996,0.45,0.53,-389203,1,On Track
PJT030,2022-11-30,1433869,1041296,1430299,1269767,1.37,1.13,160532,1,On Track
PJT030,2022-12-31,662475,841395,609282,520769,0.72,1.17,88513,1,On Track
PJT030,2023-01-31,1717664,2589336,2221811,1516693,0.86,1.46,705118,2,At Risk
PJT030,2023-02-28,1954875,1936401,985567,1707915,0.51,0.58,-722348,3,Delayed
PJT030,2023-03-31,1500943,1133527,1764979,1114678,1.56,1.58,650300,2,At Risk
PJT030,2023-04-30,1790637,2194076,1366427,1419269,0.62,0.96,-52843,3,Delayed
PJT030,2023-05-31,863468,660546,1075658,772043,1.63,1.39,303615,1,On Track
PJT030,2023-06-30,1233887,1955939,925288,888973,0.47,1.04,36315,2,At Risk
PJT030,2023-07-31,992382,1204734,673277,813368,0.56,0.83,-140090,1,On Track
PJT030,2023-08-31,1717963,1230103,1880156,1635907,1.53,1.15,244250,3,Delayed
PJT030,2023-09-30,1979144,2688614,2462628,1897735,0.92,1.3,564893,1,On Track
PJT030,2023-10-31,1251011,1783969,1283068,1171972,0.72,1.09,111097,1,On Track
PJT030,2023-11-30,1371057,1296177,803331,1174060,0.62,0.68,-370729,2,At Risk
PJT030,2023-12-31,1831239,2840024,2069842,1378431,0.73,1.5,691412,1,On Track
PJT030,2024-01-31,1383186,1976093,1304075,1143302,0.66,1.14,160773,1,On Track
PJT030,2024-02-29,1754193,1856374,2258318,1728432,1.22,1.31,529886,1,On Track
PJT030,2024-03-31,1401750,1050179,1533588,1219630,1.46,1.26,313958,3,Delayed
PJT030,2024-04-30,1030039,653721,1276548,1000138,1.95,1.28,276410,1,On Track
PJT030,2024-05-31,644662,521702,740478,466106,1.42,1.59,274371,1,On Track
PJT030,2024-06-30,776414,1229726,771597,647091,0.63,1.19,124505,1,On Track
PJT030,2024-07-31,1358566,1515637,1528647,996366,1.01,1.53,532281,1,On Track
PJT030,2024-08-31,504720,628133,601613,445777,0.96,1.35,155836,1,On Track
PJT030,2024-09-30,1988952,1280191,1693809,1667372,1.32,1.02,26436,3,Delayed
PJT030,2024-10-31,1272087,1368400,682731,1266087,0.5,0.54,-583356,1,On Track
PJT030,2024-11-30,1704349,1559096,1977628,1216450,1.27,1.63,761178,2,At Risk
PJT030,2024-12-31,1588639,1535809,1806512,1226865,1.18,1.47,579647,4,Completed
PJT030,2025-01-31,1323597,1366533,1528982,1218160,1.12,1.26,310822,2,At Risk
PJT030,2025-02-28,1004039,1485469,1085612,935532,0.73,1.16,150080,1,On Track
PJT030,2025-03-31,521948,659376,330327,502149,0.5,0.66,-171822,1,On Track
PJT030,2025-04-30,1578216,2351803,1031671,1355227,0.44,0.76,-323555,1,On Track
